Timestamp,Sex,University,collage,Hour_fees,Grade,Year,Absence,teacher_interest,external_sources,Friends,Friends_Absence,Teams,University_Activities,Family_Issues
11/8/2023 15:52,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,Yes,Yes,No,No,Yes
11/8/2023 15:52,F,BAUM,Business,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 15:53,F,AAB,Business,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 15:53,F,HU,Natural Resources,(10 - 40) JD,C,3,Yes,Yes,Yes,No,Yes,No,Yes,No
11/8/2023 15:53,F,BAUM,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,No,Yes,No,No,Yes
11/8/2023 15:54,F,JUST,Information Technology,(45 - 80) JD,B,2,Yes,Yes,No,No,No,No,Yes,No
11/8/2023 15:54,F,HU,Engineering,(10 - 40) JD,A,1,No,No,No,No,Yes,No,No,Yes
11/8/2023 15:55,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 15:55,M,BAUM,Business,(10 - 40) JD,D,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 15:57,F,JU,Dentistry,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,Yes,No,Yes
11/8/2023 15:58,F,HU,Educational Sciences,(10 - 40) JD,B,2,Yes,Yes,No,Yes,Yes,No,Yes,Yes
11/8/2023 15:58,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,Yes,No,No,Yes,No
11/8/2023 15:59,F,HU,Dentistry,(80+) JD,A,1,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 15:59,F,JU,Dentistry,(10 - 40) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 16:00,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 16:01,M,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,No,No,Yes,Yes,Yes,No
11/8/2023 16:01,F,JU,Dentistry,(10 - 40) JD,B,3,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 16:05,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 16:05,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 16:05,F,HU,Business,(45 - 80) JD,C,3,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 16:05,F,HU,Business,(10 - 40) JD,B,1,Yes,Yes,No,Yes,No,No,Yes,No
11/8/2023 16:05,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 16:06,F,JU,Dentistry,(80+) JD,B,3,Yes,No,Yes,No,Yes,Yes,No,No
11/8/2023 16:08,F,HU,Natural Resources,(10 - 40) JD,C,4,Yes,Yes,No,No,No,No,No,Yes
11/8/2023 16:08,M,JUST,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 16:08,F,JU,Dentistry,(10 - 40) JD,A,3,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 16:08,F,HU,Business,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,No,No,Yes,No
11/8/2023 16:11,F,JUST,Information Technology,(10 - 40) JD,B,3,Yes,Yes,No,No,No,No,No,No
11/8/2023 16:14,F,HU,Business,(10 - 40) JD,B,4,No,Yes,No,No,Yes,No,No,No
11/8/2023 16:15,F,HU,Literature,(10 - 40) JD,A,2,Yes,Yes,No,No,No,No,No,Yes
11/8/2023 16:15,M,JUST,Engineering,(80+) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 16:17,F,JUST,Pharmacy,(45 - 80) JD,B,2,Yes,Yes,No,No,Yes,Yes,No,No
11/8/2023 16:17,F,HU,Medicine,(80+) JD,A,1,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 16:17,M,HU,Information Technology,(45 - 80) JD,A,3,Yes,No,No,Yes,Yes,No,No,No
11/8/2023 16:19,M,ZUJ,Science,(45 - 80) JD,A,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 16:20,F,TTU,Science,(10 - 40) JD,C,3,No,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 16:20,F,YU,Engineering,(45 - 80) JD,A,4,Yes,Yes,No,No,Yes,No,Yes,No
11/8/2023 16:20,M,TTU,Business,(10 - 40) JD,B,3,No,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 16:20,F,HU,Educational Sciences,(10 - 40) JD,B,2,No,Yes,No,No,No,Yes,No,No
11/8/2023 16:21,F,HU,Business,(45 - 80) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 16:21,M,TTU,Business,(10 - 40) JD,A,3,Yes,No,No,Yes,Yes,Yes,Yes,No
11/8/2023 16:21,F,HU,Business,(10 - 40) JD,C,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 16:22,M,ZU,Literature,(10 - 40) JD,B,1,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 16:23,F,TTU,Science,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 16:23,F,HU,Business,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
11/8/2023 16:24,M,TTU,Business,(10 - 40) JD,B,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/8/2023 16:25,M,HU,Information Technology,(45 - 80) JD,B,5,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 16:25,M,TTU,Business,(10 - 40) JD,B,3,No,No,No,No,Yes,No,No,No
11/8/2023 16:26,F,HU,Business,(10 - 40) JD,A,4,No,No,No,No,No,No,No,No
11/8/2023 16:26,F,HU,Business,(10 - 40) JD,A,4,No,Yes,No,No,Yes,No,No,No
11/8/2023 16:28,M,PSUT,Information Technology,(80+) JD,C,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
11/8/2023 16:28,F,HU,Childhood,(10 - 40) JD,A,2,No,Yes,No,No,Yes,No,No,No
11/8/2023 16:28,F,HU,Medicine,(80+) JD,A,3,No,Yes,No,No,No,Yes,Yes,No
11/8/2023 16:29,F,HU,Natural Resources,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,Yes,No,No
11/8/2023 16:29,F,HU,Science,(10 - 40) JD,B,2,No,Yes,No,No,Yes,No,No,No
11/8/2023 16:30,F,HU,Science,(10 - 40) JD,B,2,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 16:31,F,HU,Science,(10 - 40) JD,B,1,Yes,Yes,Yes,No,No,Yes,No,No
11/8/2023 16:31,F,HU,Business,(10 - 40) JD,B,3,Yes,No,Yes,Yes,No,No,Yes,Yes
11/8/2023 16:32,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 16:32,M,TTU,Mathematics,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 16:33,F,AAB,Business,(10 - 40) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 16:35,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,Yes,No,No,Yes,No
11/8/2023 16:35,F,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,No,No,No,No,No,Yes
11/8/2023 16:35,F,HU,Science,(10 - 40) JD,A,1,No,No,No,No,Yes,No,No,Yes
11/8/2023 16:35,M,HU,Nursing,(10 - 40) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 16:35,F,HU,Business,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 16:35,F,HU,Business,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 16:36,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 16:37,F,HU,Allied Medical Sciences,(10 - 40) JD,A,1,No,No,No,No,Yes,No,No,Yes
11/8/2023 16:38,M,HU,Business,(10 - 40) JD,C,4,No,Yes,No,No,Yes,No,No,No
11/8/2023 16:41,F,JU,Foreign Languages,(45 - 80) JD,B,3,No,No,Yes,No,No,No,No,No
11/8/2023 16:41,F,AAB,Business,(10 - 40) JD,C,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 16:44,F,JU,Foreign Languages,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,Yes,Yes
11/8/2023 16:44,M,BAUM,Business,(10 - 40) JD,D,6,No,Yes,No,No,Yes,No,Yes,No
11/8/2023 16:45,F,HU,Natural Resources,(10 - 40) JD,C,2,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 16:45,M,BAUM,Business,(45 - 80) JD,C,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 16:46,F,JU,Foreign Languages,(10 - 40) JD,A,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 16:47,F,JU,Foreign Languages,(10 - 40) JD,B,2,Yes,Yes,No,Yes,Yes,No,Yes,No
11/8/2023 16:48,F,HU,Business,(10 - 40) JD,A,4,Yes,No,Yes,Yes,No,No,No,No
11/8/2023 16:50,M,JUST,Medicine,(10 - 40) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 16:52,F,HU,Business,(45 - 80) JD,B,4,No,Yes,Yes,Yes,No,No,No,No
11/8/2023 16:52,F,HU,Business,(10 - 40) JD,A,4,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 16:55,F,HU,Business,(10 - 40) JD,A,1,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 16:56,F,JU,Foreign Languages,(80+) JD,B,5,Yes,Yes,No,No,No,No,No,No
11/8/2023 16:56,F,HU,Educational Sciences,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 16:57,M,BAUM,Business,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 16:59,M,TTU,Science,(10 - 40) JD,C,2,No,No,Yes,No,No,No,No,Yes
11/8/2023 16:59,M,HU,Business,(45 - 80) JD,C,2,No,Yes,No,No,No,Yes,No,Yes
11/8/2023 16:59,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 16:59,M,HU,Business,(10 - 40) JD,D,2,Yes,Yes,No,No,No,No,No,No
11/8/2023 16:59,F,HU,Natural Resources,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:02,F,JU,Science,(80+) JD,B,2,Yes,Yes,Yes,Yes,No,Yes,No,No
11/8/2023 17:04,F,HU,Natural Resources,(10 - 40) JD,B,3,No,Yes,Yes,No,Yes,No,Yes,No
11/8/2023 17:04,F,JU,Pharmacy,(80+) JD,A,2,No,Yes,No,Yes,Yes,Yes,No,No
11/8/2023 17:05,F,JUST,Engineering,(10 - 40) JD,C,3,Yes,Yes,Yes,No,No,Yes,No,No
11/8/2023 17:08,F,HU,Natural Resources,(10 - 40) JD,B,2,Yes,Yes,Yes,No,No,No,No,Yes
11/8/2023 17:09,F,BAUM,Business,(10 - 40) JD,B,3,No,No,No,Yes,Yes,No,No,No
11/8/2023 17:10,F,JUST,Engineering,(10 - 40) JD,C,3,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 17:10,M,HU,Science,(10 - 40) JD,C,3,No,No,No,No,Yes,No,No,No
11/8/2023 17:10,F,WISE,Business,(10 - 40) JD,B,3,No,No,No,No,Yes,No,Yes,No
11/8/2023 17:11,F,ZU,Dentistry,(80+) JD,B,2,Yes,No,Yes,Yes,No,No,No,No
11/8/2023 17:12,F,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 17:12,F,JU,Dentistry,(80+) JD,A,1,No,No,No,No,No,Yes,No,Yes
11/8/2023 17:13,F,JUST,Engineering,(45 - 80) JD,B,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 17:13,F,JU,Information Technology,(80+) JD,B,2,No,No,No,No,Yes,No,Yes,No
11/8/2023 17:14,M,BAUM,Business,(10 - 40) JD,C,2,Yes,No,No,No,Yes,No,No,No
11/8/2023 17:15,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:16,F,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:17,F,JUST,Engineering,(10 - 40) JD,C,4,Yes,Yes,No,Yes,Yes,Yes,Yes,No
11/8/2023 17:17,F,HU,Natural Resources,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:18,F,BAUM,Nursing,(10 - 40) JD,B,2,No,Yes,No,No,No,Yes,No,No
11/8/2023 17:18,F,JUST,Dentistry,(10 - 40) JD,B,3,No,Yes,Yes,Yes,Yes,Yes,No,Yes
11/8/2023 17:19,F,HU,Information Technology,(45 - 80) JD,A,4,Yes,No,Yes,No,No,Yes,Yes,No
11/8/2023 17:19,M,HU,Information Technology,(45 - 80) JD,C,3,No,Yes,Yes,Yes,No,No,No,No
11/8/2023 17:19,F,JUST,Allied Medical Sciences,(10 - 40) JD,C,3,Yes,Yes,No,No,No,No,Yes,No
11/8/2023 17:20,M,HU,Information Technology,(45 - 80) JD,C,4,No,Yes,Yes,No,Yes,No,No,No
11/8/2023 17:20,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,No,No,Yes,No,No,Yes,No
11/8/2023 17:22,M,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 17:24,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 17:25,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 17:26,M,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,No,Yes,Yes,No
11/8/2023 17:27,F,HU,Science,(10 - 40) JD,B,3,No,No,Yes,No,Yes,No,Yes,No
11/8/2023 17:28,M,HU,Information Technology,(45 - 80) JD,A,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:28,M,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:29,F,BAUM,Business,(10 - 40) JD,C,4,No,No,No,Yes,Yes,No,No,No
11/8/2023 17:29,M,BAUM,Business,(10 - 40) JD,D,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 17:29,M,ZU,Science,(10 - 40) JD,B,3,No,No,No,Yes,Yes,No,No,No
11/8/2023 17:30,F,HU,Information Technology,(45 - 80) JD,A,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:30,F,HU,Natural Resources,(10 - 40) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
11/8/2023 17:31,M,BAUM,Business,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:32,M,HU,Business,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:32,F,HU,Childhood,(10 - 40) JD,A,2,Yes,Yes,No,No,No,No,No,No
11/8/2023 17:36,F,HU,Science,(10 - 40) JD,B,3,No,Yes,No,No,No,No,No,No
11/8/2023 17:38,M,HU,Business,(10 - 40) JD,A,2,No,Yes,No,Yes,Yes,Yes,Yes,No
11/8/2023 17:39,M,HU,Information Technology,(45 - 80) JD,D,3,No,No,No,No,Yes,Yes,Yes,Yes
11/8/2023 17:40,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,No,No,No,No,No
11/8/2023 17:40,M,HU,Business,(10 - 40) JD,B,3,No,No,Yes,Yes,Yes,No,Yes,No
11/8/2023 17:42,F,HU,Business,(45 - 80) JD,B,1,No,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 17:42,F,HU,Literature,(10 - 40) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 17:43,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:46,M,HU,Information Technology,(45 - 80) JD,C,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 17:46,F,HU,Medicine,(80+) JD,B,6,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:47,F,JU,Foreign Languages,(10 - 40) JD,C,3,Yes,Yes,No,Yes,Yes,No,Yes,No
11/8/2023 17:47,F,HU,Business,(10 - 40) JD,D,4,No,Yes,No,No,Yes,No,No,No
11/8/2023 17:48,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,Yes,Yes,Yes
11/8/2023 17:48,F,HU,Business,(10 - 40) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:50,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 17:51,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 17:51,F,AAB,Business,(10 - 40) JD,A,2,No,Yes,No,No,Yes,No,Yes,No
11/8/2023 17:51,M,BAUM,Business,(10 - 40) JD,B,2,No,No,No,Yes,No,No,No,No
11/8/2023 17:52,F,JUST,Medicine,(10 - 40) JD,A,1,Yes,Yes,Yes,No,Yes,Yes,No,No
11/8/2023 17:52,M,BAUM,Engineering,(45 - 80) JD,C,5,Yes,No,Yes,No,Yes,No,No,No
11/8/2023 17:52,F,HU,Business,(10 - 40) JD,C,4,No,No,No,Yes,Yes,No,No,No
11/8/2023 17:52,F,HU,Business,(10 - 40) JD,B,3,Yes,No,No,No,No,No,No,Yes
11/8/2023 17:53,F,BAUM,Business,(10 - 40) JD,C,2,Yes,Yes,No,Yes,No,No,Yes,No
11/8/2023 17:56,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 17:56,F,HU,Science,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 17:57,F,HU,Business,(10 - 40) JD,C,3,Yes,No,No,Yes,Yes,No,No,No
11/8/2023 17:57,F,HU,Science,(10 - 40) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 17:59,F,HU,Business,(10 - 40) JD,A,4,Yes,Yes,No,No,Yes,Yes,No,Yes
11/8/2023 18:00,M,HU,Information Technology,(45 - 80) JD,B,2,Yes,No,Yes,No,No,Yes,No,No
11/8/2023 18:02,F,HU,Science,(10 - 40) JD,C,2,Yes,Yes,Yes,No,No,Yes,Yes,No
11/8/2023 18:03,F,HU,Medicine,(80+) JD,A,1,Yes,No,Yes,No,No,No,No,No
11/8/2023 18:03,F,JU,Foreign Languages,(45 - 80) JD,B,3,Yes,Yes,Yes,No,No,Yes,No,No
11/8/2023 18:03,M,HU,Business,(45 - 80) JD,C,4,Yes,Yes,No,No,No,No,No,No
11/8/2023 18:04,M,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,Yes,No
11/8/2023 18:04,M,HU,Natural Resources,(10 - 40) JD,C,2,No,Yes,No,No,Yes,No,Yes,No
11/8/2023 18:04,F,HU,Business,(10 - 40) JD,C,4,Yes,No,No,Yes,Yes,No,No,No
11/8/2023 18:04,M,AAB,Business,(10 - 40) JD,B,3,No,Yes,No,Yes,Yes,No,Yes,No
11/8/2023 18:07,M,HU,Nursing,(45 - 80) JD,A,3,Yes,Yes,Yes,Yes,No,Yes,No,No
11/8/2023 18:12,F,HU,Information Technology,(45 - 80) JD,C,2,No,Yes,Yes,Yes,Yes,No,Yes,Yes
11/8/2023 18:12,F,JU,Foreign Languages,(10 - 40) JD,B,3,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 18:16,F,JU,Foreign Languages,(10 - 40) JD,C,3,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 18:19,M,HU,Information Technology,(45 - 80) JD,A,3,Yes,Yes,Yes,No,Yes,Yes,Yes,No
11/8/2023 18:19,F,HU,Business,(10 - 40) JD,C,4,Yes,Yes,Yes,Yes,Yes,No,No,Yes
11/8/2023 18:19,F,TTU,Mathematics,(10 - 40) JD,C,3,No,No,No,No,Yes,No,No,No
11/8/2023 18:21,F,HU,Information Technology,(45 - 80) JD,B,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 18:22,M,JUST,Dentistry,(10 - 40) JD,A,2,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 18:23,M,BAUM,Nursing,(10 - 40) JD,C,1,No,No,No,No,Yes,No,No,No
11/8/2023 18:23,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
11/8/2023 18:23,M,HU,Tourism,(10 - 40) JD,A,3,Yes,Yes,No,No,No,Yes,No,No
11/8/2023 18:23,F,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 18:24,F,JUST,Allied Medical Sciences,(45 - 80) JD,B,3,Yes,Yes,No,No,No,No,No,No
11/8/2023 18:29,F,JUST,Medicine,(10 - 40) JD,A,4,No,No,No,No,Yes,No,No,No
11/8/2023 18:30,F,HU,Pharmacy,(45 - 80) JD,B,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 18:31,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 18:32,F,JU,Foreign Languages,(10 - 40) JD,C,3,Yes,Yes,Yes,Yes,Yes,Yes,No,No
11/8/2023 18:32,F,JUST,Science,(10 - 40) JD,A,4,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 18:34,F,HU,Information Technology,(45 - 80) JD,B,2,Yes,No,Yes,No,No,No,No,No
11/8/2023 18:34,F,HU,Business,(10 - 40) JD,C,4,Yes,No,No,No,No,No,Yes,Yes
11/8/2023 18:34,M,HU,Business,(10 - 40) JD,C,2,No,No,No,No,No,No,No,No
11/8/2023 18:34,M,HU,Natural Resources,(10 - 40) JD,C,2,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 18:36,F,BAUM,Allied Medical Sciences,(10 - 40) JD,B,2,No,No,No,No,Yes,Yes,No,No
11/8/2023 18:39,F,WISE,Literature,(10 - 40) JD,A,1,No,Yes,No,No,No,Yes,Yes,No
11/8/2023 18:39,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,Yes,No,Yes,No,No,No
11/8/2023 18:39,M,TTU,Science,(10 - 40) JD,D,2,No,Yes,No,No,No,No,No,No
11/8/2023 18:39,F,HU,Engineering,(10 - 40) JD,C,5,Yes,No,No,No,No,No,No,No
11/8/2023 18:40,F,HU,Business,(10 - 40) JD,C,2,Yes,Yes,No,Yes,No,No,No,No
11/8/2023 18:40,F,AAB,Literature,(10 - 40) JD,C,1,No,No,Yes,No,No,No,Yes,No
11/8/2023 18:43,F,HU,Allied Medical Sciences,(10 - 40) JD,B,2,No,No,No,No,Yes,No,No,Yes
11/8/2023 18:44,M,HU,Literature,(10 - 40) JD,A,1,No,No,No,Yes,No,No,No,No
11/8/2023 18:45,M,HU,Medicine,(80+) JD,B,5,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 18:46,M,HU,Information Technology,(45 - 80) JD,A,3,No,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 18:47,M,BAUM,Nursing,(10 - 40) JD,C,1,No,Yes,No,Yes,Yes,No,Yes,No
11/8/2023 18:48,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
11/8/2023 18:48,F,AAB,Foreign Languages,(10 - 40) JD,D,2,Yes,Yes,No,No,Yes,Yes,No,No
11/8/2023 18:48,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 18:48,M,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 18:49,F,AAB,Sharia,(45 - 80) JD,C,4,No,Yes,Yes,No,Yes,Yes,Yes,No
11/8/2023 18:49,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 18:49,M,AAB,Foreign Languages,(45 - 80) JD,C,3,Yes,Yes,No,Yes,Yes,No,No,No
11/8/2023 18:49,M,AAB,Foreign Languages,(10 - 40) JD,A,3,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 18:49,F,AAB,Literature,(10 - 40) JD,B,1,No,No,No,No,No,No,No,No
11/8/2023 18:49,F,AAB,Foreign Languages,(10 - 40) JD,C,2,No,Yes,No,Yes,No,No,Yes,No
11/8/2023 18:50,F,AAB,Foreign Languages,(10 - 40) JD,C,1,No,No,No,No,No,No,No,Yes
11/8/2023 18:50,F,AAB,Literature,(10 - 40) JD,A,1,No,No,No,No,No,No,No,No
11/8/2023 18:51,M,HU,Information Technology,(45 - 80) JD,C,2,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 18:51,F,HU,Information Technology,(45 - 80) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 18:51,F,WISE,Information Technology,(45 - 80) JD,A,1,No,Yes,No,No,No,No,No,No
11/8/2023 18:51,F,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 18:52,F,HU,Business,(10 - 40) JD,B,4,Yes,Yes,No,No,Yes,No,No,No
11/8/2023 18:53,M,BAUM,Business,(10 - 40) JD,C,2,No,No,No,No,No,No,No,Yes
11/8/2023 18:53,F,HU,Business,(10 - 40) JD,B,3,Yes,Yes,Yes,Yes,No,No,No,Yes
11/8/2023 18:54,M,HU,Information Technology,(45 - 80) JD,C,4,Yes,No,No,No,Yes,No,No,No
11/8/2023 18:55,M,AAB,Foreign Languages,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 18:55,F,ZU,Pharmacy,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,No,No,No,No
11/8/2023 18:55,F,AAB,Foreign Languages,(45 - 80) JD,D,2,No,Yes,No,No,Yes,No,No,No
11/8/2023 18:56,F,HU,Business,(10 - 40) JD,C,3,No,Yes,No,No,Yes,No,Yes,No
11/8/2023 18:56,M,HU,Business,(45 - 80) JD,C,3,No,Yes,Yes,Yes,No,No,No,Yes
11/8/2023 18:56,F,HU,Business,(10 - 40) JD,C,3,Yes,Yes,Yes,No,Yes,No,No,No
11/8/2023 18:57,F,JU,Dentistry,(45 - 80) JD,B,2,Yes,No,Yes,No,Yes,Yes,No,No
11/8/2023 18:57,F,WISE,Business,(10 - 40) JD,B,2,No,No,No,No,No,No,No,No
11/8/2023 18:58,F,HU,Information Technology,(45 - 80) JD,C,4,Yes,No,No,Yes,Yes,No,No,Yes
11/8/2023 19:00,F,HU,Information Technology,(45 - 80) JD,B,4,Yes,Yes,Yes,Yes,Yes,No,No,No
11/8/2023 19:01,F,AAB,Foreign Languages,(10 - 40) JD,B,1,No,No,No,No,Yes,No,No,No
11/8/2023 19:01,M,BAUM,Educational Sciences,(10 - 40) JD,D,3,No,No,No,No,Yes,No,No,No
11/8/2023 19:02,F,HU,Information Technology,(45 - 80) JD,A,2,Yes,No,No,No,Yes,No,No,No
11/8/2023 19:02,M,BAUM,Business,(10 - 40) JD,C,2,Yes,Yes,Yes,Yes,No,No,Yes,Yes
